					ZCE Options Historical Data(2023AP)
Date       |Contract Code|Pre Settle|Open     |High     |Low      |Close    |Settle|Chg 1   |Chg 2   |Volume (lot)|O.I.   |OI Change|Turnover (RMB 10,000)|DELTA     |Implied Volatility|Exercise Volume
2023-11-17 |AP403C8200   |639.50      |0.00     |0.00     |0.00     |0.00     |632.50    |-7.00     |-7.00     |0         |3            |0        |0.00      |0.7299    |22.55             |0                              
2023-11-17 |AP403C8300   |563.00      |0.00     |0.00     |0.00     |0.00     |553.50    |-9.50     |-9.50     |0         |6            |0        |0.00      |0.6941    |21.68             |0                              
2023-11-17 |AP403C8400   |490.50      |0.00     |0.00     |0.00     |0.00     |478.00    |-12.50    |-12.50    |0         |3            |0        |0.00      |0.6542    |20.86             |0                              
2023-11-17 |AP403C8500   |422.00      |0.00     |0.00     |0.00     |0.00     |408.00    |-14.00    |-14.00    |0         |0            |0        |0.00      |0.6090    |20.14             |0                              
2023-11-17 |AP403C8600   |360.50      |0.00     |0.00     |0.00     |0.00     |345.00    |-15.50    |-15.50    |0         |0            |0        |0.00      |0.5593    |19.57             |0                              
2023-11-17 |AP403C8700   |303.50      |0.00     |0.00     |0.00     |0.00     |288.50    |-15.00    |-15.00    |0         |0            |0        |0.00      |0.5065    |19.22             |0                              
2023-11-17 |AP403C8800   |255.50      |0.00     |0.00     |0.00     |0.00     |243.50    |-12.00    |-12.00    |0         |0            |0        |0.00      |0.4534    |19.16             |0                              
2023-11-17 |AP403C8900   |214.50      |0.00     |0.00     |0.00     |0.00     |207.50    |-7.00     |-7.00     |0         |0            |0        |0.00      |0.4034    |19.36             |0                              
2023-11-17 |AP403C9000   |180.00      |0.00     |0.00     |0.00     |0.00     |177.50    |-2.50     |-2.50     |0         |9            |0        |0.00      |0.3573    |19.77             |0                              
2023-11-17 |AP403C9100   |155.00      |0.00     |0.00     |0.00     |0.00     |156.00    |1.00      |1.00      |0         |10           |0        |0.00      |0.3181    |20.32             |0                              
2023-11-17 |AP403C9200   |133.00      |0.00     |0.00     |0.00     |0.00     |136.50    |3.50      |3.50      |0         |6            |0        |0.00      |0.2827    |20.95             |0                              
2023-11-17 |AP403C9300   |117.00      |0.00     |0.00     |0.00     |0.00     |122.00    |5.00      |5.00      |0         |9            |0        |0.00      |0.2534    |21.62             |0                              
2023-11-17 |AP403C9400   |102.50      |0.00     |0.00     |0.00     |0.00     |108.00    |5.50      |5.50      |0         |14           |0        |0.00      |0.2262    |22.30             |0                              
2023-11-17 |AP403C9500   |92.00       |0.00     |0.00     |0.00     |0.00     |98.00     |6.00      |6.00      |0         |17           |0        |0.00      |0.2045    |22.98             |0                              
2023-11-17 |AP403C9600   |82.00       |0.00     |0.00     |0.00     |0.00     |88.50     |6.50      |6.50      |0         |26           |0        |0.00      |0.1843    |23.66             |0                              
2023-11-17 |AP403C9700   |74.50       |0.00     |0.00     |0.00     |0.00     |79.50     |5.00      |5.00      |0         |12           |0        |0.00      |0.1661    |24.32             |0                              
2023-11-17 |AP403C9800   |68.00       |0.00     |0.00     |0.00     |0.00     |73.00     |5.00      |5.00      |0         |32           |0        |0.00      |0.1515    |24.97             |0                              
2023-11-17 |AP403C9900   |61.50       |0.00     |0.00     |0.00     |0.00     |66.50     |5.00      |5.00      |0         |24           |0        |0.00      |0.1376    |25.61             |0                              
2023-11-17 |AP403P10000  |1,365.50    |0.00     |0.00     |0.00     |0.00     |1,369.50  |4.00      |4.00      |0         |0            |0        |0.00      |-0.8736   |26.23             |0                              
2023-11-17 |AP403P10200  |1,556.50    |0.00     |0.00     |0.00     |0.00     |1,560.00  |3.50      |3.50      |0         |0            |0        |0.00      |-0.8937   |27.42             |0                              
2023-11-17 |AP403P10400  |1,748.50    |0.00     |0.00     |0.00     |0.00     |1,751.00  |2.50      |2.50      |0         |0            |0        |0.00      |-0.9120   |28.56             |0                              
2023-11-17 |AP403P10600  |1,943.00    |0.00     |0.00     |0.00     |0.00     |1,945.00  |2.00      |2.00      |0         |0            |0        |0.00      |-0.9252   |29.63             |0                              
2023-11-17 |AP403P7100   |36.50       |0.00     |0.00     |0.00     |0.00     |40.50     |4.00      |4.00      |0         |18           |0        |0.00      |-0.0691   |32.19             |0                              
2023-11-17 |AP403P7200   |41.50       |0.00     |0.00     |0.00     |0.00     |46.50     |5.00      |5.00      |0         |6            |0        |0.00      |-0.0789   |31.36             |0                              
2023-11-17 |AP403P7300   |48.00       |0.00     |0.00     |0.00     |0.00     |52.00     |4.00      |4.00      |0         |18           |0        |0.00      |-0.0891   |30.51             |0                              
2023-11-17 |AP403P7400   |54.50       |0.00     |0.00     |0.00     |0.00     |57.50     |3.00      |3.00      |0         |15           |0        |0.00      |-0.0998   |29.66             |0                              
2023-11-17 |AP403P7500   |62.00       |0.00     |0.00     |0.00     |0.00     |65.50     |3.50      |3.50      |0         |18           |0        |0.00      |-0.1135   |28.79             |0                              
